,Date,Open,High,Low,Close
1436,2019-05-02,0.89505,0.89756,0.8928,0.89497
1437,2019-05-01,0.89271,0.89497,0.89141,0.89279
1438,2019-04-30,0.8914,0.89171,0.88889,0.89158
1439,2019-04-29,0.89412,0.89473,0.8905,0.89404
1440,2019-04-28,0.89694,0.89722,0.89526,0.89684
1441,2019-04-25,0.8979,0.89904,0.89503,0.89792
1442,2019-04-24,0.8963,0.89914,0.89574,0.89658
1443,2019-04-23,0.89091,0.89421,0.8909,0.89092
1444,2019-04-22,0.88819,0.89338,0.888,0.88818
1445,2019-04-21,0.88932,0.88994,0.8878,0.88932
1446,2019-04-18,0.88999,0.89023,0.8888,0.89
1447,2019-04-17,0.8849,0.88986,0.88449,0.88518
1448,2019-04-16,0.88612,0.88638,0.8831,0.88613
1449,2019-04-15,0.88461,0.88605,0.88378,0.88457
1450,2019-04-14,0.88467,0.885,0.8832,0.88456
1451,2019-04-11,0.88815,0.88823,0.883,0.88804
1452,2019-04-10,0.88683,0.88841,0.88594,0.8868
1453,2019-04-09,0.88771,0.89039,0.8863,0.88755
1454,2019-04-08,0.88838,0.88838,0.8859,0.88838
1455,2019-04-07,0.8911,0.89162,0.88699,0.8913
1456,2019-04-04,0.8909,0.89193,0.88956,0.8908
1457,2019-04-03,0.88926,0.89212,0.8889,0.88913
1458,2019-04-02,0.89263,0.89266,0.88849,0.89255
1459,2019-04-01,0.89238,0.89409,0.89174,0.8924
1460,2019-03-31,0.89099,0.89207,0.88887,0.89096
1461,2019-03-28,0.89051,0.89199,0.8892,0.89047
1462,2019-03-27,0.88878,0.89165,0.88786,0.88875
1463,2019-03-26,0.88696,0.88947,0.88609,0.88693
1464,2019-03-25,0.88382,0.88656,0.8827,0.88372
1465,2019-03-24,0.88526,0.8857,0.88248,0.88528
1466,2019-03-21,0.8792,0.88687,0.8778,0.87912
1467,2019-03-20,0.87489,0.88066,0.87413,0.87505
1468,2019-03-19,0.88082,0.88211,0.8797,0.88068
1469,2019-03-18,0.88218,0.88228,0.88,0.88213
1470,2019-03-17,0.8834,0.8901,0.8803,0.88341
1471,2019-03-14,0.88436,0.88478,0.8816,0.8843
1472,2019-03-13,0.88239,0.88537,0.88215,0.88253
1473,2019-03-12,0.88599,0.8866,0.88388,0.88594
1474,2019-03-11,0.88819,0.88887,0.8854,0.88816
1475,2019-03-10,0.89039,0.89106,0.8883,0.89028
1476,2019-03-07,0.8927,0.89397,0.88932,0.89299
1477,2019-03-06,0.88398,0.89216,0.8834,0.88386
1478,2019-03-05,0.88447,0.88561,0.883,0.8844
1479,2019-03-04,0.88197,0.88549,0.8819,0.88204
1480,2019-03-03,0.8791,0.88413,0.8791,0.87905
1481,2019-02-28,0.87931,0.88072,0.87651,0.87924
1482,2019-02-27,0.8789,0.88022,0.8755,0.87872
1483,2019-02-26,0.87764,0.87998,0.8769,0.87772
1484,2019-02-25,0.8798,0.88133,0.87884,0.8797
1485,2019-02-24,0.88182,0.88199,0.8797,0.88166
1486,2019-02-21,0.88185,0.88349,0.88061,0.8816
1487,2019-02-20,0.88134,0.88319,0.87983,0.88134
1488,2019-02-19,0.8816,0.88293,0.87954,0.8816
1489,2019-02-18,0.88401,0.88676,0.88169,0.88402
1490,2019-02-17,0.88536,0.88536,0.88229,0.88511
1491,2019-02-14,0.88537,0.89008,0.8851,0.88532
1492,2019-02-13,0.88778,0.88884,0.88431,0.88771
1493,2019-02-12,0.8824,0.8863,0.8815,0.88225
1494,2019-02-11,0.8865,0.88819,0.8834,0.8866
1495,2019-02-10,0.88306,0.88704,0.8825,0.88306
1496,2019-02-07,0.88184,0.88325,0.88098,0.88193
1497,2019-02-06,0.87979,0.88292,0.8795,0.87982
1498,2019-02-05,0.87652,0.87909,0.87635,0.87643
1499,2019-02-04,0.87445,0.87694,0.8739,0.87441
1500,2019-02-03,0.87281,0.87524,0.8724,0.87296
1501,2019-01-31,0.8733,0.8745,0.87044,0.8734
1502,2019-01-30,0.87066,0.87332,0.86853,0.8705
1503,2019-01-29,0.8745,0.87653,0.87334,0.87448
1504,2019-01-28,0.87491,0.87629,0.87332,0.87489
1505,2019-01-27,0.87622,0.87789,0.8737,0.87619
1506,2019-01-24,0.88418,0.8845,0.8763,0.8839
1507,2019-01-23,0.87819,0.88392,0.8777,0.8781
1508,2019-01-22,0.87999,0.88093,0.87772,0.87997
1509,2019-01-21,0.87954,0.88208,0.8791,0.87956
1510,2019-01-20,0.87986,0.88044,0.8781,0.87985
1511,2019-01-17,0.87782,0.88073,0.8764,0.87776
1512,2019-01-16,0.87727,0.87932,0.8766,0.87734
1513,2019-01-15,0.87611,0.87882,0.87548,0.8759
1514,2019-01-14,0.8716,0.87826,0.8702,0.87162
1515,2019-01-13,0.87239,0.87324,0.8708,0.87259
1516,2019-01-10,0.86842,0.87262,0.86663,0.8688
1517,2019-01-09,0.86541,0.8687,0.8642,0.86543
1518,2019-01-08,0.87281,0.874,0.86654,0.8729
1519,2019-01-07,0.87113,0.8753,0.8706,0.8711
1520,2019-01-06,0.8762,0.87679,0.8715,0.87639
1521,2019-01-03,0.87789,0.8812,0.87583,0.87788
1522,2019-01-02,0.8836,0.8836,0.87649,0.88354
1523,2019-01-01,0.8725,0.88139,0.86979,0.87247
1524,2018-12-31,0.87,0.87222,0.8658,0.87009
1525,2018-12-30,0.87421,0.87548,0.87215,0.87413
1526,2018-12-27,0.87482,0.87482,0.8716,0.87481
1527,2018-12-26,0.88,0.88035,0.87456,0.88018
1528,2018-12-25,0.87616,0.87903,0.8757,0.876
1529,2018-12-24,0.8768,0.8795,0.8755,0.87689
1530,2018-12-23,0.87935,0.87935,0.87425,0.87929
1531,2018-12-20,0.87277,0.87813,0.8715,0.87284
1532,2018-12-19,0.87813,0.87886,0.87071,0.878
1533,2018-12-18,0.87907,0.87907,0.87415,0.87909
1534,2018-12-17,0.88106,0.88194,0.87696,0.88107
1535,2018-12-16,0.88443,0.88458,0.88075,0.88449
1536,2018-12-13,0.88003,0.88725,0.8798,0.88
1537,2018-12-12,0.8793,0.88233,0.87777,0.87924
1538,2018-12-11,0.88317,0.88369,0.8787,0.88315
1539,2018-12-10,0.88067,0.88436,0.87724,0.88055
1540,2018-12-09,0.8769,0.8801,0.8737,0.87712
1541,2018-12-06,0.87898,0.88018,0.87637,0.87914
1542,2018-12-05,0.88127,0.88313,0.87625,0.88113
1543,2018-12-04,0.88155,0.88378,0.88026,0.88161
1544,2018-12-03,0.8806,0.88158,0.87583,0.88068
1545,2018-12-02,0.88169,0.88326,0.87873,0.88166
1546,2018-11-29,0.87775,0.8838,0.8771,0.87775
1547,2018-11-28,0.87977,0.88109,0.87708,0.87962
1548,2018-11-27,0.88518,0.88749,0.88433,0.88505
1549,2018-11-26,0.88228,0.88657,0.88145,0.88235
1550,2018-11-25,0.88192,0.88282,0.87846,0.88204
1551,2018-11-22,0.87699,0.88243,0.8757,0.87695
1552,2018-11-21,0.87805,0.87825,0.87458,0.87809
1553,2018-11-20,0.8793,0.87979,0.8755,0.87932
1554,2018-11-19,0.873,0.87819,0.87163,0.87298
1555,2018-11-18,0.87626,0.87762,0.87238,0.87612
1556,2018-11-15,0.88298,0.88319,0.8761,0.88301
1557,2018-11-14,0.88389,0.88692,0.88097,0.88403
1558,2018-11-13,0.8837,0.88772,0.88186,0.88408
1559,2018-11-12,0.89094,0.89101,0.88559,0.8902
1560,2018-11-11,0.88302,0.88955,0.8824,0.883
1561,2018-11-08,0.87962,0.883,0.87957,0.87963
1562,2018-11-07,0.87464,0.8768,0.8738,0.87458
1563,2018-11-06,0.87405,0.87715,0.86957,0.87424
1564,2018-11-05,0.87653,0.87771,0.87427,0.8762
1565,2018-11-04,0.87742,0.88065,0.8767,0.87738
1566,2018-11-01,0.87698,0.87907,0.87295,0.87694
1567,2018-10-31,0.88387,0.88388,0.87618,0.88365
1568,2018-10-30,0.88138,0.88404,0.88027,0.88134
1569,2018-10-29,0.87911,0.88126,0.87819,0.87903
1570,2018-10-28,0.87729,0.87994,0.87598,0.87729
1571,2018-10-25,0.87911,0.88213,0.87731,0.8789
1572,2018-10-24,0.87729,0.8798,0.87483,0.87725
1573,2018-10-23,0.87164,0.87842,0.8714,0.8716
1574,2018-10-22,0.87224,0.87413,0.87034,0.872
1575,2018-10-21,0.86872,0.87242,0.86565,0.86885
1576,2018-10-18,0.87297,0.87461,0.86847,0.8726
1577,2018-10-17,0.8695,0.87086,0.8675,0.8695
1578,2018-10-16,0.86383,0.86792,0.8634,0.86391
1579,2018-10-15,0.86331,0.86452,0.86058,0.8633
1580,2018-10-14,0.86573,0.86628,0.86165,0.8657
1581,2018-10-11,0.86278,0.86678,0.86136,0.86278
1582,2018-10-10,0.86714,0.86714,0.86225,0.86705
1583,2018-10-09,0.86926,0.87103,0.8664,0.86904
1584,2018-10-08,0.86997,0.87464,0.8692,0.87001
1585,2018-10-07,0.86776,0.87253,0.8672,0.86786
1586,2018-10-04,0.86824,0.87049,0.86636,0.8682
1587,2018-10-03,0.87128,0.87225,0.86685,0.87136
1588,2018-10-02,0.86577,0.86833,0.86257,0.86567
1589,2018-10-01,0.86374,0.86906,0.8634,0.86374
1590,2018-09-30,0.8617,0.86467,0.86049,0.86167
1591,2018-09-27,0.85934,0.86426,0.85815,0.8593
1592,2018-09-26,0.85127,0.8573,0.8504,0.85117
1593,2018-09-25,0.8499,0.85259,0.84911,0.85011
1594,2018-09-24,0.85083,0.85233,0.848,0.85085
1595,2018-09-23,0.85099,0.85286,0.84638,0.85099
1596,2018-09-20,0.84918,0.8521,0.84734,0.84919
1597,2018-09-19,0.8566,0.85669,0.84911,0.85656
1598,2018-09-18,0.85625,0.85812,0.8535,0.85617
1599,2018-09-17,0.85696,0.85696,0.85321,0.85696
1600,2018-09-16,0.86032,0.86032,0.855,0.85992
1601,2018-09-13,0.8554,0.85795,0.85315,0.8553
1602,2018-09-12,0.8601,0.86135,0.85464,0.8599
1603,2018-09-11,0.86237,0.86424,0.8585,0.86236
1604,2018-09-10,0.86256,0.86454,0.8589,0.86237
1605,2018-09-09,0.86513,0.86748,0.861,0.86497
1606,2018-09-06,0.8603,0.86476,0.8583,0.86058
1607,2018-09-05,0.85948,0.8615,0.85791,0.85946
1608,2018-09-04,0.86296,0.86604,0.85965,0.86307
1609,2018-09-03,0.8611,0.86706,0.8609,0.86092
1610,2018-09-02,0.86218,0.86274,0.86,0.86199
1611,2018-08-30,0.8572,0.86233,0.85548,0.85729
1612,2018-08-29,0.85402,0.8588,0.85342,0.85399
1613,2018-08-28,0.85521,0.85807,0.85424,0.85534
1614,2018-08-27,0.85591,0.85738,0.8523,0.8559
1615,2018-08-26,0.85878,0.86228,0.8561,0.85845
1616,2018-08-23,0.86634,0.8666,0.85933,0.8663
1617,2018-08-22,0.86309,0.86616,0.86284,0.8632
1618,2018-08-21,0.86383,0.86547,0.8602,0.8638
1619,2018-08-20,0.87039,0.87058,0.86662,0.87022
1620,2018-08-19,0.87429,0.87756,0.87341,0.8743
1621,2018-08-16,0.87933,0.87971,0.8755,0.8794
1622,2018-08-15,0.8815,0.88196,0.87655,0.8815
1623,2018-08-14,0.8812,0.88478,0.8811,0.88139
1624,2018-08-13,0.87731,0.88125,0.87481,0.877
1625,2018-08-12,0.87751,0.87982,0.8746,0.8776
1626,2018-08-09,0.8674,0.87749,0.8666,0.86776
1627,2018-08-08,0.86132,0.86492,0.8605,0.86127
1628,2018-08-07,0.86182,0.86396,0.8599,0.86185
1629,2018-08-06,0.86524,0.86565,0.8614,0.8652
1630,2018-08-05,0.86495,0.86723,0.8643,0.86488
1631,2018-08-02,0.86314,0.86489,0.86118,0.86311
1632,2018-08-01,0.85735,0.86176,0.8569,0.8572
1633,2018-07-31,0.85546,0.85724,0.8548,0.85546
1634,2018-07-30,0.85407,0.85523,0.8512,0.85416
1635,2018-07-29,0.8574,0.85841,0.8533,0.8576
1636,2018-07-26,0.85877,0.86031,0.8574,0.85889
1637,2018-07-25,0.8518,0.8583,0.85156,0.85197
1638,2018-07-24,0.8556,0.85708,0.8537,0.85576
1639,2018-07-23,0.8548,0.85784,0.85349,0.85513
1640,2018-07-22,0.85166,0.85553,0.851,0.85165
1641,2018-07-19,0.85802,0.85999,0.85307,0.85799
1642,2018-07-18,0.85865,0.86386,0.85785,0.85869
1643,2018-07-17,0.8578,0.86179,0.85724,0.85813
1644,2018-07-16,0.85393,0.8573,0.8514,0.85401
1645,2018-07-15,0.85624,0.85641,0.8528,0.85623
1646,2018-07-12,0.85736,0.86099,0.8565,0.8572
1647,2018-07-11,0.85648,0.85833,0.85492,0.8564
1648,2018-07-10,0.85249,0.85482,0.85069,0.85273
1649,2018-07-09,0.85052,0.85529,0.85013,0.85056
1650,2018-07-08,0.85094,0.85158,0.84812,0.8509
1651,2018-07-05,0.85515,0.85611,0.84981,0.855
1652,2018-07-04,0.8575,0.85831,0.85326,0.85746
1653,2018-07-03,0.85768,0.85974,0.85603,0.85769
1654,2018-07-02,0.85905,0.86039,0.8565,0.85895
1655,2018-07-01,0.85628,0.86262,0.85628,0.85627
1656,2018-06-28,0.86472,0.86472,0.85599,0.86483
1657,2018-06-27,0.86487,0.86745,0.86229,0.86478
1658,2018-06-26,0.85851,0.86329,0.85676,0.85835
1659,2018-06-25,0.85457,0.85822,0.8532,0.8545
1660,2018-06-24,0.85759,0.85985,0.8547,0.85753
1661,2018-06-21,0.86155,0.86194,0.85646,0.86164
1662,2018-06-20,0.86378,0.8685,0.85997,0.86363
1663,2018-06-19,0.86286,0.8661,0.86206,0.86292
1664,2018-06-18,0.85984,0.86706,0.8586,0.85979
1665,2018-06-17,0.86229,0.86457,0.86031,0.86237
1666,2018-06-14,0.8648,0.86615,0.8601,0.86456
1667,2018-06-13,0.847,0.85993,0.84448,0.8469
1668,2018-06-12,0.85124,0.85225,0.8482,0.85119
1669,2018-06-11,0.84938,0.85156,0.84685,0.84932
1670,2018-06-10,0.8484,0.84918,0.846,0.84861
1671,2018-06-07,0.8479,0.85263,0.8466,0.8478
1672,2018-06-06,0.84861,0.84864,0.84452,0.8485
1673,2018-06-05,0.85276,0.85363,0.84767,0.85279
1674,2018-06-04,0.85457,0.85798,0.85369,0.85466
1675,2018-06-03,0.8569,0.85699,0.85148,0.857
1676,2018-05-31,0.85519,0.85985,0.85357,0.8552
1677,2018-05-30,0.85718,0.85889,0.85295,0.8571
1678,2018-05-29,0.86673,0.86805,0.85682,0.8666
1679,2018-05-28,0.86003,0.86848,0.85912,0.86007
1680,2018-05-27,0.85561,0.86144,0.8525,0.85551
1681,2018-05-24,0.85301,0.85849,0.85228,0.85305
1682,2018-05-23,0.85418,0.85527,0.85111,0.85396
1683,2018-05-22,0.8482,0.85571,0.8481,0.84828
1684,2018-05-21,0.84826,0.85038,0.84544,0.848
1685,2018-05-20,0.85007,0.85334,0.84897,0.84986
1686,2018-05-17,0.84803,0.85103,0.84586,0.8478
1687,2018-05-16,0.84644,0.849,0.84482,0.84624
1688,2018-05-15,0.84584,0.84993,0.8436,0.84596
1689,2018-05-14,0.83808,0.84574,0.8375,0.83814
1690,2018-05-13,0.83671,0.83671,0.83354,0.83667
1691,2018-05-10,0.83926,0.8408,0.83557,0.8391
1692,2018-05-09,0.84405,0.84426,0.83735,0.84408
1693,2018-05-08,0.84269,0.84577,0.84061,0.84261
1694,2018-05-07,0.83804,0.84464,0.8376,0.83796
1695,2018-05-06,0.83642,0.84037,0.8348,0.83647
1696,2018-05-03,0.83408,0.83929,0.8335,0.83408
1697,2018-05-02,0.8367,0.83677,0.8327,0.83675
1698,2018-05-01,0.83388,0.83653,0.83118,0.83392
1699,2018-04-30,0.8276,0.83448,0.8275,0.82773
1700,2018-04-29,0.8245,0.82875,0.82382,0.82489
1701,2018-04-26,0.82593,0.82946,0.82529,0.82579
1702,2018-04-25,0.82164,0.82646,0.819,0.82158
1703,2018-04-24,0.81725,0.82176,0.81725,0.8169
1704,2018-04-23,0.81892,0.82069,0.81735,0.81907
1705,2018-04-22,0.81474,0.81885,0.81369,0.81477
1706,2018-04-19,0.8101,0.81599,0.80954,0.81001
1707,2018-04-18,0.80785,0.811,0.80632,0.80781
1708,2018-04-17,0.80821,0.81008,0.80665,0.8082
1709,2018-04-16,0.80745,0.81048,0.80548,0.80742
1710,2018-04-15,0.81083,0.81127,0.80684,0.81086
1711,2018-04-12,0.8108,0.81243,0.8098,0.81105
1712,2018-04-11,0.808,0.81298,0.80777,0.8083
1713,2018-04-10,0.80881,0.80945,0.80686,0.80886
1714,2018-04-09,0.81154,0.81276,0.8079,0.81153
1715,2018-04-08,0.8149,0.81549,0.811,0.8149
1716,2018-04-05,0.81626,0.81846,0.81433,0.81622
1717,2018-04-04,0.81381,0.81837,0.8136,0.81388
1718,2018-04-03,0.81437,0.81582,0.81231,0.81443
1719,2018-04-02,0.81345,0.81599,0.81057,0.81349
1720,2018-04-01,0.81216,0.81408,0.81,0.81207
1721,2018-03-29,0.81284,0.81314,0.8108,0.81282
1722,2018-03-28,0.81216,0.81399,0.8105,0.81233
1723,2018-03-27,0.80593,0.81056,0.805,0.80594
1724,2018-03-26,0.80289,0.80819,0.8014,0.80273
1725,2018-03-25,0.80946,0.80956,0.80328,0.80943
1726,2018-03-22,0.81129,0.81169,0.80905,0.81136
1727,2018-03-21,0.8098,0.81298,0.80731,0.80987
1728,2018-03-20,0.81645,0.81653,0.81326,0.8162
1729,2018-03-19,0.8105,0.81533,0.80944,0.81058
1730,2018-03-18,0.81428,0.81563,0.81087,0.81428
1731,2018-03-15,0.8125,0.81556,0.8107,0.8124
1732,2018-03-14,0.80806,0.81164,0.8073,0.80804
1733,2018-03-13,0.80691,0.80971,0.8054,0.80695
1734,2018-03-12,0.81046,0.81202,0.80652,0.8104
1735,2018-03-11,0.81244,0.81358,0.81024,0.81243
1736,2018-03-08,0.81249,0.81463,0.81078,0.81257
1737,2018-03-07,0.8054,0.81259,0.80355,0.8055
1738,2018-03-06,0.8052,0.80736,0.80382,0.80537
1739,2018-03-05,0.81052,0.81095,0.80516,0.8106
1740,2018-03-04,0.81179,0.81463,0.80983,0.81199
1741,2018-03-01,0.81491,0.81614,0.811,0.81494
1742,2018-02-28,0.82028,0.8225,0.81821,0.82026
1743,2018-02-27,0.81819,0.8204,0.8168,0.81764
1744,2018-02-26,0.81195,0.81812,0.81,0.81198
1745,2018-02-25,0.81378,0.81417,0.8094,0.81386
1746,2018-02-22,0.81129,0.8143,0.8107,0.81125
1747,2018-02-21,0.81431,0.81555,0.8095,0.81421
1748,2018-02-20,0.81067,0.81296,0.80991,0.81068
1749,2018-02-19,0.80651,0.81156,0.80586,0.80654
1750,2018-02-18,0.80568,0.80834,0.80399,0.80568
1751,2018-02-15,0.79953,0.80447,0.7963,0.79977
1752,2018-02-14,0.80211,0.80318,0.79923,0.8021
1753,2018-02-13,0.80952,0.81443,0.8054,0.80947
1754,2018-02-12,0.81293,0.81393,0.80828,0.81276
1755,2018-02-11,0.8161,0.81724,0.8132,0.81614
1756,2018-02-08,0.81561,0.8179,0.81397,0.81561
1757,2018-02-07,0.8151,0.81856,0.81337,0.81512
1758,2018-02-06,0.80766,0.81443,0.80624,0.80767
1759,2018-02-05,0.80852,0.81194,0.8046,0.80855
1760,2018-02-04,0.8034,0.80635,0.8014,0.80341
1761,2018-02-01,0.79919,0.80568,0.79885,0.79936
1762,2018-01-31,0.80532,0.80733,0.80078,0.80524
1763,2018-01-30,0.80591,0.80641,0.8015,0.80583
1764,2018-01-29,0.80764,0.81058,0.80307,0.80768
1765,2018-01-28,0.80462,0.8105,0.80438,0.80463
1766,2018-01-25,0.80695,0.80727,0.80063,0.80695
1767,2018-01-24,0.80671,0.80733,0.79809,0.80703
1768,2018-01-23,0.81237,0.81333,0.80632,0.81233
1769,2018-01-22,0.81584,0.81809,0.81255,0.81591
1770,2018-01-21,0.81593,0.81869,0.81522,0.81596
1771,2018-01-18,0.81727,0.81831,0.81335,0.81722
1772,2018-01-17,0.82092,0.82135,0.81549,0.82075
1773,2018-01-16,0.8149,0.81973,0.81159,0.81491
1774,2018-01-15,0.815,0.81989,0.81425,0.8151
1775,2018-01-14,0.82014,0.82047,0.81307,0.82019
1776,2018-01-11,0.83042,0.83047,0.82263,0.83042
1777,2018-01-10,0.83648,0.83814,0.82924,0.83639
1778,2018-01-09,0.83827,0.83861,0.8322,0.83827
1779,2018-01-08,0.83545,0.83907,0.83502,0.83539
1780,2018-01-07,0.8306,0.83614,0.8296,0.83074
1781,2018-01-04,0.82876,0.83184,0.8275,0.82858
1782,2018-01-03,0.83255,0.83299,0.827,0.83261
1783,2018-01-02,0.82905,0.83299,0.8287,0.82895
1784,2018-01-01,0.83258,0.83274,0.82775,0.83253
1785,2017-12-31,0.83299,0.8334,0.83229,0.83299
1786,2017-12-28,0.83753,0.83766,0.83175,0.8374
1787,2017-12-27,0.84032,0.84046,0.83647,0.84028
1788,2017-12-26,0.8431,0.84348,0.8396,0.84332
1789,2017-12-25,0.84237,0.84406,0.8419,0.84228
1790,2017-12-24,0.8434,0.84395,0.8414,0.84345
1791,2017-12-21,0.84377,0.8462,0.84303,0.84336
1792,2017-12-20,0.84191,0.84387,0.8409,0.84188
1793,2017-12-19,0.8448,0.8453,0.84025,0.8445
1794,2017-12-18,0.84869,0.84911,0.8451,0.84859
1795,2017-12-17,0.8513,0.85156,0.845,0.85153
1796,2017-12-14,0.84924,0.85022,0.84645,0.84926
1797,2017-12-13,0.8446,0.8495,0.84318,0.84489
1798,2017-12-12,0.85153,0.85248,0.8496,0.8516
1799,2017-12-11,0.8491,0.85332,0.84796,0.84907
1800,2017-12-10,0.84967,0.8497,0.84671,0.84962
1801,2017-12-07,0.8493,0.85238,0.8491,0.84946
1802,2017-12-06,0.8471,0.8491,0.8468,0.84715
1803,2017-12-05,0.84527,0.8488,0.844,0.8451
1804,2017-12-04,0.84256,0.84682,0.8418,0.84262
1805,2017-12-03,0.84338,0.84522,0.84184,0.84318
1806,2017-11-30,0.8404,0.84373,0.83753,0.84046
1807,2017-11-29,0.84388,0.84638,0.83824,0.84374
1808,2017-11-28,0.8439,0.84602,0.8414,0.84402
1809,2017-11-27,0.84005,0.84264,0.83886,0.83999
1810,2017-11-26,0.83831,0.83976,0.83609,0.83847
1811,2017-11-23,0.84382,0.84479,0.83726,0.8436
1812,2017-11-22,0.84637,0.84642,0.84353,0.8464
1813,2017-11-21,0.85172,0.85211,0.84759,0.85199
1814,2017-11-20,0.85188,0.85357,0.85058,0.8517
1815,2017-11-19,0.85236,0.85281,0.84692,0.85238
1816,2017-11-16,0.84909,0.84928,0.8459,0.84908
1817,2017-11-14,0.84805,0.84846,0.84321,0.84797
1818,2017-11-13,0.85727,0.85739,0.84932,0.85727
1819,2017-11-12,0.85755,0.8592,0.85652,0.85755
1820,2017-11-09,0.85872,0.86029,0.85652,0.8586
1821,2017-11-08,0.8624,0.86308,0.85818,0.8623
1822,2017-11-07,0.86188,0.86347,0.86136,0.86199
1823,2017-11-06,0.86119,0.86536,0.8608,0.86113
1824,2017-11-05,0.86093,0.86335,0.8601,0.86096
1825,2017-11-02,0.8574,0.86168,0.85567,0.8575
1826,2017-11-01,0.85991,0.85993,0.85563,0.85994
1827,2017-10-31,0.85825,0.86145,0.85782,0.85824
1828,2017-10-30,0.85838,0.86017,0.85771,0.85817
1829,2017-10-29,0.86153,0.86221,0.8589,0.86173
1830,2017-10-26,0.85918,0.86386,0.8588,0.85931
1831,2017-10-25,0.84587,0.85527,0.84491,0.84597
1832,2017-10-24,0.85035,0.85079,0.8462,0.85041
1833,2017-10-23,0.85068,0.85151,0.8491,0.8504
1834,2017-10-22,0.85072,0.85222,0.84897,0.8508
1835,2017-10-19,0.84374,0.84998,0.84331,0.84402
1836,2017-10-18,0.84792,0.84962,0.84337,0.8478
1837,2017-10-17,0.84941,0.85235,0.84891,0.84948
1838,2017-10-16,0.84781,0.85189,0.84781,0.84785
1839,2017-10-15,0.84638,0.84882,0.84595,0.84645
1840,2017-10-12,0.84521,0.84701,0.84215,0.84518
1841,2017-10-11,0.84279,0.84518,0.8417,0.84278
1842,2017-10-10,0.84645,0.84772,0.84331,0.84639
1843,2017-10-09,0.85165,0.85165,0.84619,0.85167
1844,2017-10-08,0.85158,0.85317,0.851,0.85161
1845,2017-10-05,0.85368,0.8568,0.85188,0.8538
1846,2017-10-04,0.85056,0.85442,0.8489,0.85054
1847,2017-10-03,0.85122,0.85125,0.84841,0.85124
1848,2017-10-02,0.85228,0.85489,0.8495,0.85224
1849,2017-10-01,0.84691,0.85243,0.84691,0.84693
1850,2017-09-28,0.84885,0.84938,0.84517,0.84877
1851,2017-09-27,0.85103,0.8531,0.84726,0.85109
1852,2017-09-26,0.8488,0.8533,0.8478,0.84846
1853,2017-09-25,0.84348,0.84996,0.8429,0.84348
1854,2017-09-24,0.83845,0.84375,0.8376,0.83842
1855,2017-09-21,0.83718,0.83748,0.83316,0.83713
1856,2017-09-20,0.84225,0.84273,0.83657,0.84231
1857,2017-09-19,0.83383,0.83426,0.832,0.83385
1858,2017-09-18,0.836,0.83612,0.83296,0.83617
1859,2017-09-17,0.8377,0.83915,0.8355,0.83772
1860,2017-09-14,0.83873,0.84017,0.83434,0.83881
1861,2017-09-13,0.84101,0.84419,0.83963,0.841
1862,2017-09-12,0.83531,0.84135,0.83361,0.8351
1863,2017-09-11,0.83622,0.8384,0.8349,0.83616
1864,2017-09-10,0.83227,0.83595,0.8313,0.83211
1865,2017-09-07,0.83135,0.83202,0.8269,0.83132
1866,2017-09-06,0.8384,0.83923,0.8294,0.83838
1867,2017-09-05,0.83867,0.84007,0.83687,0.83864
1868,2017-09-04,0.84073,0.84243,0.83765,0.8408
1869,2017-09-03,0.84157,0.84179,0.8387,0.84155
1870,2017-08-31,0.83957,0.8438,0.83482,0.8396
1871,2017-08-30,0.84104,0.84571,0.83976,0.8408
1872,2017-08-29,0.8354,0.84057,0.8343,0.83539
1873,2017-08-28,0.83576,0.83591,0.82871,0.83585
1874,2017-08-27,0.83672,0.83908,0.835,0.83669
1875,2017-08-24,0.84758,0.84927,0.84145,0.8473
1876,2017-08-23,0.84628,0.84852,0.8461,0.84627
1877,2017-08-22,0.85028,0.85153,0.84612,0.85018
1878,2017-08-21,0.84661,0.85132,0.8456,0.8466
1879,2017-08-20,0.85054,0.85238,0.84569,0.85061
1880,2017-08-17,0.85344,0.85381,0.84975,0.85357
1881,2017-08-16,0.84931,0.85712,0.84816,0.84931
1882,2017-08-15,0.8518,0.8559,0.85052,0.8517
1883,2017-08-14,0.84911,0.8555,0.848,0.8492
1884,2017-08-13,0.84557,0.84938,0.84459,0.84563
1885,2017-08-10,0.84962,0.85112,0.84518,0.8496
1886,2017-08-09,0.85,0.85436,0.85,0.85023
1887,2017-08-08,0.85082,0.85526,0.85032,0.85073
1888,2017-08-07,0.84744,0.85334,0.8457,0.84739
1889,2017-08-06,0.84906,0.84906,0.84656,0.84901
1890,2017-08-03,0.8412,0.85201,0.84097,0.8414
1891,2017-08-02,0.84378,0.84502,0.8407,0.8438
1892,2017-08-01,0.84679,0.84782,0.84263,0.84665
1893,2017-07-31,0.84577,0.8481,0.84477,0.84573
1894,2017-07-30,0.85129,0.85297,0.84569,0.85126
1895,2017-07-27,0.85543,0.85671,0.8501,0.85553
1896,2017-07-26,0.85249,0.85801,0.84926,0.85266
1897,2017-07-25,0.85886,0.8609,0.858,0.85877
1898,2017-07-24,0.85919,0.85973,0.8542,0.85919
1899,2017-07-23,0.85605,0.85972,0.85604,0.85604
1900,2017-07-20,0.85999,0.86057,0.85652,0.85994
1901,2017-07-19,0.86739,0.87107,0.85837,0.86742
1902,2017-07-18,0.86583,0.86876,0.86556,0.86582
